# image id, class 0, class 1, class 2, class 3, class 4, class 5, class 6, class 7, class 8, class 9, class 10, class 11, class 12, class 13, class 14
4.200000000000000000e+02,-4.948395192623138428e-01,1.006836986541748047e+01,1.576207828521728516e+01,-1.640558242797851562e+01,-1.828149032592773438e+01,-4.367992401123046875e+01,-2.541554450988769531e+01,-6.316202640533447266e+00,9.947209358215332031e+00,-6.802971839904785156e+00,-1.028734445571899414e-01,-1.303068923950195312e+01,4.966194534301757812e+01,-2.263924407958984375e+01,-4.018875885009765625e+01
4.210000000000000000e+02,-4.074700355529785156e+00,-1.887852907180786133e+00,5.881381034851074219e+00,-1.736392784118652344e+01,-2.065254592895507812e+01,-3.790499114990234375e+01,-4.556961441040039062e+01,1.809777069091796875e+01,1.722912979125976562e+01,1.202405452728271484e+01,-7.875761032104492188e+00,4.516453742980957031e+00,3.173551750183105469e+01,3.471968173980712891e+00,-1.598526287078857422e+01
4.220000000000000000e+02,-1.590784072875976562e+01,-5.675791263580322266e+00,1.126174926757812500e+01,-1.476486396789550781e+01,-2.581781387329101562e+01,-3.379215240478515625e+01,-1.105788326263427734e+01,-2.186143159866333008e+00,2.010263252258300781e+01,9.503108978271484375e+00,3.246303319931030273e+00,2.102025985717773438e+01,1.281280422210693359e+01,-2.553360748291015625e+01,-1.677662014961242676e+00
4.230000000000000000e+02,-1.746399307250976562e+01,4.956390857696533203e+00,1.693297004699707031e+01,-1.372553253173828125e+01,-4.134246444702148438e+01,-3.827298736572265625e+01,1.069370746612548828e+01,2.620311498641967773e+00,-1.405352878570556641e+01,-1.703829765319824219e+01,7.431780815124511719e+00,7.064795017242431641e+00,5.290966796875000000e+01,-4.246154403686523438e+01,-3.037505722045898438e+01
4.240000000000000000e+02,-8.399317741394042969e+00,4.583567380905151367e-01,3.420119762420654297e+00,-2.167972755432128906e+01,-3.336956501007080078e+00,-2.061905860900878906e+01,-3.753719091415405273e+00,1.720868682861328125e+01,-3.877775907516479492e+00,1.358029651641845703e+01,-4.960625648498535156e+00,-7.374901294708251953e+00,3.207268905639648438e+01,-1.072157669067382812e+01,1.235948204994201660e+00
4.250000000000000000e+02,-1.457104301452636719e+01,-1.179895687103271484e+01,1.278129577636718750e+01,-1.502893161773681641e+01,-2.603105354309082031e+01,-2.681665229797363281e+01,-1.359887313842773438e+01,-9.510285377502441406e+00,1.406973266601562500e+01,-7.904921054840087891e+00,1.034794139862060547e+01,3.559190511703491211e+00,2.195430564880371094e+01,-6.228215217590332031e+00,-9.193827629089355469e+00
4.260000000000000000e+02,-1.376418209075927734e+01,-9.449751973152160645e-01,-8.398146629333496094e+00,-2.142618560791015625e+01,-3.390498733520507812e+01,-4.734631347656250000e+01,-3.302244567871093750e+01,-1.659342956542968750e+01,6.895505428314208984e+00,-4.539863586425781250e+00,2.082576370239257812e+01,2.140805053710937500e+01,4.284620285034179688e+01,-1.058640861511230469e+01,-1.208497047424316406e+01
4.270000000000000000e+02,4.387127399444580078e+00,1.299578380584716797e+01,6.872094631195068359e+00,1.601229095458984375e+01,-1.364406585693359375e+01,-2.927199745178222656e+01,-3.194270515441894531e+01,1.423794460296630859e+01,1.180144977569580078e+01,5.835129737854003906e+00,-1.320888519287109375e+00,2.398135566711425781e+01,3.754041290283203125e+01,-8.674906730651855469e+00,-1.852830886840820312e+01
4.280000000000000000e+02,-6.221376419067382812e+00,-3.138620376586914062e+00,2.984881877899169922e+00,-8.107308387756347656e+00,-2.116574478149414062e+01,-2.823005485534667969e+01,1.897553324699401855e+00,-8.430763244628906250e+00,3.803954601287841797e+00,1.665575027465820312e+00,1.257556819915771484e+01,-6.921541213989257812e+00,1.447844123840332031e+01,-1.806545829772949219e+01,-2.728918075561523438e+01
4.290000000000000000e+02,-1.268347740173339844e+01,-3.626273870468139648e+00,3.789505386352539062e+01,2.384805202484130859e+00,-1.971056365966796875e+01,-4.410033798217773438e+01,1.156248760223388672e+01,1.351258563995361328e+01,1.958383321762084961e-01,-5.977559089660644531e-01,2.315581893920898438e+01,1.941117095947265625e+01,1.959276008605957031e+01,-5.033726882934570312e+01,-3.538086318969726562e+01
4.300000000000000000e+02,-1.780718326568603516e+00,1.324137210845947266e+01,-1.522008323669433594e+01,-3.066128730773925781e+01,2.683958530426025391e+00,-1.034549236297607422e+01,-3.463913726806640625e+01,1.230269908905029297e+01,1.564965057373046875e+01,2.348308372497558594e+01,1.179169464111328125e+01,-2.302063751220703125e+01,4.739043045043945312e+01,-1.938210105895996094e+01,-1.648459815979003906e+01
4.310000000000000000e+02,6.094229221343994141e-01,2.292646408081054688e+01,1.407802104949951172e+01,4.690046608448028564e-02,-2.214415931701660156e+01,-4.636653518676757812e+01,-3.295424652099609375e+01,-1.319506549835205078e+01,1.173621940612792969e+01,1.047995376586914062e+01,5.860932350158691406e+00,3.174464225769042969e+00,6.983435058593750000e+01,-1.615767097473144531e+01,-3.710240554809570312e+01
4.320000000000000000e+02,1.814753890037536621e+00,1.416869068145751953e+01,1.737487792968750000e+01,1.747244834899902344e+00,-3.647306060791015625e+01,-2.212587738037109375e+01,-1.276059746742248535e+00,2.394772720336914062e+01,9.160583496093750000e+00,4.870601654052734375e+00,2.617590141296386719e+01,3.185653924942016602e+00,3.628546142578125000e+01,-2.461184883117675781e+01,-1.677886772155761719e+01
4.330000000000000000e+02,-1.375127029418945312e+01,2.411492109298706055e+00,8.149269104003906250e+00,-1.434422492980957031e+01,-1.758282852172851562e+01,-2.670632553100585938e+01,-3.371281814575195312e+01,1.701944351196289062e+01,2.570908546447753906e+01,-6.346157550811767578e+00,-2.150919198989868164e+00,1.885769081115722656e+01,2.860560607910156250e+01,-1.455153656005859375e+01,-2.494201469421386719e+01
4.340000000000000000e+02,-1.325885772705078125e+01,-3.181871652603149414e+00,8.650631904602050781e+00,1.104761958122253418e+00,-2.022553634643554688e+01,-2.310752487182617188e+01,-2.007890510559082031e+01,2.514628410339355469e+01,1.141461086273193359e+01,-2.345328712463378906e+01,9.816395759582519531e+00,2.652832794189453125e+01,3.627338027954101562e+01,-1.867726135253906250e+01,-2.295482254028320312e+01
4.350000000000000000e+02,-6.497446060180664062e+00,7.829899787902832031e+00,2.556794548034667969e+01,-3.279362487792968750e+01,-3.078187561035156250e+01,-3.266902923583984375e+01,-4.649554443359375000e+01,4.065079498291015625e+01,2.614031028747558594e+01,2.937883567810058594e+01,2.052364540100097656e+01,1.106386333703994751e-01,9.640518426895141602e-01,-1.213250446319580078e+01,-9.959429502487182617e-01
4.360000000000000000e+02,-4.385624408721923828e+00,1.093141269683837891e+01,4.654775142669677734e+00,-3.656872272491455078e+00,-1.298231220245361328e+01,-3.746593856811523438e+01,-1.068538951873779297e+01,8.889995574951171875e+00,-3.697982788085937500e+00,4.009978103637695312e+01,3.281048965454101562e+01,1.120578098297119141e+01,6.887183666229248047e+00,-2.330760765075683594e+01,-1.740176963806152344e+01
4.370000000000000000e+02,5.585478305816650391e+00,-3.615749597549438477e+00,-2.416391181945800781e+01,6.025044322013854980e-01,1.276503658294677734e+01,-3.283333969116210938e+01,-2.206330108642578125e+01,1.212418746948242188e+01,-1.606353569030761719e+01,2.392966270446777344e+01,1.266522026062011719e+01,-1.003984165191650391e+01,3.156015968322753906e+01,5.813045978546142578e+00,3.026756525039672852e+00
4.380000000000000000e+02,-3.425791025161743164e+00,-9.542306900024414062e+00,-2.020895242691040039e+00,-4.437788009643554688e+00,-3.047541856765747070e+00,-2.773956108093261719e+01,-1.981159400939941406e+01,8.969110488891601562e+00,9.952971458435058594e+00,1.637538146972656250e+01,7.281102180480957031e+00,-2.291147470474243164e+00,1.719181060791015625e+01,-2.951185464859008789e+00,7.446611404418945312e+00
4.390000000000000000e+02,-1.686987113952636719e+01,1.229802799224853516e+01,-8.126457929611206055e-01,-1.616191673278808594e+01,-2.196033477783203125e+00,-3.376243591308593750e+01,-5.162908172607421875e+01,2.803811264038085938e+01,-2.128712177276611328e+00,5.849754810333251953e+00,-1.881549477577209473e+00,-3.374314546585083008e+00,1.385349369049072266e+01,-1.285136222839355469e+01,-1.335532379150390625e+01
4.400000000000000000e+02,8.775361180305480957e-01,-1.477999329566955566e+00,1.995990276336669922e+00,8.025805473327636719e+00,-1.770088577270507812e+01,-2.295486831665039062e+01,8.891088485717773438e+00,-2.966993570327758789e+00,-1.556974220275878906e+01,-2.132355451583862305e+00,2.966861915588378906e+01,-1.885413646697998047e+00,1.215020847320556641e+01,-2.141370010375976562e+01,-1.806316375732421875e+01
4.410000000000000000e+02,-1.184864425659179688e+01,6.230088710784912109e+00,-1.351967430114746094e+01,-1.148176383972167969e+01,-1.746700668334960938e+01,-2.085009574890136719e+01,-1.174380207061767578e+01,3.147679138183593750e+01,1.154663372039794922e+01,6.664578914642333984e+00,-2.037463039159774780e-01,-7.110724925994873047e+00,3.185902404785156250e+01,-1.293222236633300781e+01,-2.340202522277832031e+01
4.420000000000000000e+02,-3.354571342468261719e+00,1.118216037750244141e+01,5.187854766845703125e+00,7.923774421215057373e-02,-2.682680892944335938e+01,-4.316167068481445312e+01,-1.456179046630859375e+01,-2.130659103393554688e+01,-5.618861675262451172e+00,1.443483924865722656e+01,2.097315216064453125e+01,2.846203231811523438e+01,4.214455032348632812e+01,-2.921788024902343750e+01,-3.431523132324218750e+01
4.430000000000000000e+02,-8.388063430786132812e+00,3.009297752380371094e+01,1.094103050231933594e+01,-1.349346733093261719e+01,-4.109333801269531250e+01,-2.088232040405273438e+01,-2.766430091857910156e+01,2.510827445983886719e+01,7.591332912445068359e+00,1.264579868316650391e+01,4.596638107299804688e+01,3.483884811401367188e+01,2.259663772583007812e+01,-2.197436904907226562e+01,-1.754615402221679688e+01
4.440000000000000000e+02,-1.220201587677001953e+01,1.419939517974853516e+01,-1.994901466369628906e+01,-1.431411743164062500e+01,-1.582776546478271484e+01,-2.464833068847656250e+01,-1.461175251007080078e+01,4.613386154174804688e+01,4.426054954528808594e+00,3.994282484054565430e+00,-5.933070182800292969e-01,-1.966383552551269531e+01,3.404164123535156250e+01,-4.921370029449462891e+00,-1.531819629669189453e+01
4.450000000000000000e+02,-2.194941902160644531e+01,6.579526424407958984e+00,2.183967399597167969e+01,-9.111725807189941406e+00,-3.174503707885742188e+01,-3.931550216674804688e+01,-1.086146640777587891e+01,-1.874354743957519531e+01,1.717018699645996094e+01,-3.676084041595458984e+00,5.864069938659667969e+00,3.080051803588867188e+01,1.559557533264160156e+01,-1.327183341979980469e+01,-1.009715747833251953e+01
4.460000000000000000e+02,-4.027171707153320312e+01,-1.269796371459960938e+01,-2.175372695922851562e+01,-1.572441291809082031e+01,-4.120471954345703125e+01,-5.866227340698242188e+01,-1.092205238342285156e+01,3.981901931762695312e+01,2.939490318298339844e+01,1.964663028717041016e+00,5.851714134216308594e+00,-3.851462841033935547e+00,2.415313339233398438e+01,-5.869986534118652344e+00,-1.802112197875976562e+01
4.470000000000000000e+02,6.527374267578125000e+00,-6.355160236358642578e+00,1.053323459625244141e+01,-4.017260360717773438e+01,-2.850862312316894531e+01,-2.683740043640136719e+01,-2.989044570922851562e+01,1.374669170379638672e+01,8.542901039123535156e+00,1.298209381103515625e+01,2.888166618347167969e+01,2.690285682678222656e+01,8.117684364318847656e+00,-1.333232212066650391e+01,8.624381065368652344e+00
4.480000000000000000e+02,8.950293540954589844e+00,6.830762863159179688e+00,2.318436622619628906e+01,-3.027744865417480469e+01,-2.785207557678222656e+01,-3.355254745483398438e+01,5.331868171691894531e+00,1.759601783752441406e+01,1.432039356231689453e+01,9.915840148925781250e+00,1.353344535827636719e+01,-8.095683097839355469e+00,1.994589233398437500e+01,-2.192426681518554688e+01,-2.075302505493164062e+01
4.490000000000000000e+02,-5.598893642425537109e+00,3.196210098266601562e+01,4.953661918640136719e+00,-1.432668590545654297e+01,1.613652110099792480e+00,-2.943421745300292969e+01,-1.419948482513427734e+01,9.498641967773437500e+00,-5.073061943054199219e+00,1.665854835510253906e+01,-1.111934947967529297e+01,-2.718609571456909180e+00,2.459844398498535156e+01,-1.572570919990539551e+00,-1.010106563568115234e+00
4.500000000000000000e+02,-1.757382583618164062e+01,2.743680953979492188e+00,5.068158626556396484e+00,-5.084258079528808594e+00,-1.801039314270019531e+01,-2.101419067382812500e+01,-1.164526748657226562e+01,4.519799423217773438e+01,1.907782363891601562e+01,2.435487937927246094e+01,-5.922373771667480469e+00,7.598140239715576172e+00,2.386093139648437500e+01,-2.404164075851440430e+00,3.169873714447021484e+00
4.510000000000000000e+02,-4.083934307098388672e+00,1.879380035400390625e+01,1.121342754364013672e+01,-1.150024509429931641e+01,-2.518166160583496094e+01,-2.639225769042968750e+01,-2.154075813293457031e+01,3.022549629211425781e+00,8.095581829547882080e-02,4.701585769653320312e+00,1.113740348815917969e+01,1.651202964782714844e+01,4.193886184692382812e+01,-3.146129798889160156e+01,-3.379653930664062500e+01
4.520000000000000000e+02,-5.748204708099365234e+00,7.729585170745849609e+00,1.184331417083740234e+01,-1.930931282043457031e+01,-2.858415031433105469e+01,-2.797519493103027344e+01,-2.992282295227050781e+01,1.068076705932617188e+01,1.751121711730957031e+01,1.945036125183105469e+01,4.950660705566406250e+00,1.846302223205566406e+01,2.012068939208984375e+01,-1.929702401161193848e+00,-4.285633087158203125e+00
4.530000000000000000e+02,-2.560400724411010742e+00,1.978484535217285156e+01,-9.844453811645507812e+00,-3.667148351669311523e-01,-1.797460174560546875e+01,-1.854210662841796875e+01,-7.984221458435058594e+00,7.666345119476318359e+00,1.153846454620361328e+01,1.931176567077636719e+01,-1.033889675140380859e+01,1.152905178070068359e+01,3.243299484252929688e+01,-4.651298522949218750e+00,-2.744529485702514648e+00
4.540000000000000000e+02,2.369369316101074219e+01,1.386774730682373047e+01,-1.409087753295898438e+01,-3.324386596679687500e+01,-2.229160881042480469e+01,-3.050601387023925781e+01,-1.016082477569580078e+01,4.458555221557617188e+01,1.523988056182861328e+01,3.271432876586914062e+01,3.029538917541503906e+01,-4.105416834354400635e-01,2.020290756225585938e+01,5.766554355621337891e+00,-1.719056320190429688e+01
4.550000000000000000e+02,-2.594210624694824219e+01,-7.538708686828613281e+00,-5.159121513366699219e+00,-1.626937294006347656e+01,-1.921293449401855469e+01,-4.398085021972656250e+01,-2.962445831298828125e+01,7.689220309257507324e-01,1.145960569381713867e+00,1.681713342666625977e+00,-1.312945747375488281e+01,-2.021353721618652344e+01,6.046110153198242188e+01,-1.562742996215820312e+01,-1.593414402008056641e+01
4.560000000000000000e+02,3.500922679901123047e+00,-1.974927711486816406e+01,8.127005696296691895e-01,3.454270124435424805e+00,3.647703230381011963e-01,-2.884662055969238281e+01,5.436499118804931641e+00,1.092414185404777527e-01,-1.488825321197509766e+01,9.850572347640991211e-01,2.422824287414550781e+01,-3.609966754913330078e+00,2.863235282897949219e+01,-3.784724473953247070e+00,-8.009426116943359375e+00
4.570000000000000000e+02,-1.603799819946289062e+01,8.850625991821289062e+00,3.845468997955322266e+00,-2.606158447265625000e+01,-1.490898323059082031e+01,-5.198289871215820312e+01,-5.872979354858398438e+01,-1.040490791201591492e-01,2.903052139282226562e+01,2.257184982299804688e+00,-1.195964336395263672e+01,-3.049945831298828125e+00,5.787976455688476562e+01,-2.055967903137207031e+01,-3.267374038696289062e+01
4.580000000000000000e+02,-2.551673126220703125e+01,8.219096183776855469e+00,1.953397750854492188e+01,-1.991512489318847656e+01,-4.068471145629882812e+01,-4.769993209838867188e+01,-7.072464752197265625e+01,5.553590774536132812e+01,4.182553863525390625e+01,3.896841049194335938e+01,8.694254875183105469e+00,7.819604396820068359e+00,2.769260597229003906e+01,-1.573155784606933594e+01,-1.654918289184570312e+01
4.590000000000000000e+02,-2.157004594802856445e+00,-2.196388840675354004e-01,9.368103027343750000e+00,-3.830949020385742188e+01,-2.264790534973144531e+01,-2.520046043395996094e+01,-3.800412750244140625e+01,3.299132537841796875e+01,2.026128387451171875e+01,3.961961364746093750e+01,1.858900547027587891e+00,9.176111221313476562e+00,1.340693712234497070e+00,4.611955583095550537e-01,3.193087577819824219e+00
4.600000000000000000e+02,-1.870812034606933594e+01,-1.741244792938232422e-01,1.126218318939208984e+01,4.305922985076904297e+00,-1.853045845031738281e+01,-4.969547271728515625e+01,-9.219505310058593750e+00,-2.539994049072265625e+01,2.922589063644409180e+00,-6.259253978729248047e+00,-1.415910243988037109e+01,-1.962807464599609375e+01,7.026220703125000000e+01,-1.011198806762695312e+01,-3.176610755920410156e+01
4.610000000000000000e+02,-9.176630973815917969e+00,-6.782439231872558594e+00,2.581087303161621094e+01,-1.725004386901855469e+01,-2.009378051757812500e+01,-3.534035873413085938e+01,-3.373021316528320312e+01,1.133898162841796875e+01,8.803804397583007812e+00,5.719661235809326172e+00,7.883166790008544922e+00,2.066770172119140625e+01,1.551201152801513672e+01,-1.079503822326660156e+01,2.223219156265258789e+00
4.620000000000000000e+02,-1.523265552520751953e+01,7.859219908714294434e-01,3.073145866394042969e+01,-4.761882781982421875e+01,-2.682797241210937500e+01,-6.157040786743164062e+01,-4.569078445434570312e+01,-7.299586772918701172e+00,4.312199592590332031e+00,-1.555335521697998047e+00,1.328130125999450684e+00,2.015915298461914062e+01,2.851199150085449219e+01,-8.039399147033691406e+00,-7.249402999877929688e-01
4.630000000000000000e+02,-2.213610649108886719e+00,-2.203353643417358398e+00,4.429771423339843750e+00,-2.071391487121582031e+01,-2.782079315185546875e+01,-3.657831954956054688e+01,-3.868521499633789062e+01,3.829549026489257812e+01,3.801806259155273438e+01,6.161109924316406250e+00,1.150142669677734375e+01,-2.478838920593261719e+01,3.191901206970214844e+01,-9.919777870178222656e+00,-2.817300224304199219e+01
4.640000000000000000e+02,-8.849276542663574219e+00,-1.172977256774902344e+01,1.880588912963867188e+01,-1.941026878356933594e+01,-1.270521545410156250e+01,-2.283273315429687500e+01,-2.915854835510253906e+01,1.873858451843261719e+01,-9.289996027946472168e-01,9.774476051330566406e+00,6.935317516326904297e+00,1.370469188690185547e+01,2.977548408508300781e+01,-4.595936298370361328e+00,7.336929321289062500e+00
4.650000000000000000e+02,5.309035778045654297e+00,2.526333236694335938e+01,-2.705135345458984375e+00,-1.081260204315185547e+01,-1.159537506103515625e+01,-1.397445201873779297e+01,-6.515951156616210938e+00,4.240633392333984375e+01,2.045991420745849609e+00,2.020541954040527344e+01,-9.589771270751953125e+00,-5.846204757690429688e+00,4.004506301879882812e+01,-8.816744804382324219e+00,-1.727756118774414062e+01
4.660000000000000000e+02,-2.119127273559570312e+01,-6.063685417175292969e-01,1.748685264587402344e+01,-3.579798221588134766e+00,-1.841335678100585938e+01,-6.571476745605468750e+01,-3.830667495727539062e+01,9.237018585205078125e+00,8.802168846130371094e+00,-3.941642045974731445e+00,9.599689483642578125e+00,1.946716904640197754e+00,3.793936538696289062e+01,-3.110746765136718750e+01,-3.870942687988281250e+01
4.670000000000000000e+02,-1.547034263610839844e+01,1.386803984642028809e+00,-7.228834152221679688e+00,-1.170524311065673828e+01,-1.785076141357421875e+01,-4.929281616210937500e+01,-2.466033935546875000e+00,1.330784225463867188e+01,-9.243652343750000000e+00,1.432763385772705078e+01,-7.398551464080810547e+00,-7.237454891204833984e+00,4.753164672851562500e+01,-1.402818965911865234e+01,-2.803712654113769531e+01
4.680000000000000000e+02,3.414642095565795898e+00,-8.306296348571777344e+00,3.537602424621582031e+00,1.625520896911621094e+01,-3.885978460311889648e+00,-4.033708190917968750e+01,-7.934201717376708984e+00,5.569124698638916016e+00,-8.741441726684570312e+00,3.251304149627685547e+00,2.897310066223144531e+01,6.708867549896240234e+00,2.388991737365722656e+01,-2.644405364990234375e+01,-5.227098083496093750e+01
4.690000000000000000e+02,-1.847689437866210938e+01,-2.075833320617675781e+01,1.315792655944824219e+01,-2.393457412719726562e+01,-2.140185737609863281e+01,-5.162946319580078125e+01,-4.652922821044921875e+01,-5.801507472991943359e+00,-4.181962013244628906e-01,-1.630829238891601562e+01,7.015712738037109375e+00,1.870384216308593750e+01,3.536607742309570312e+01,-1.102107048034667969e+01,-1.977095222473144531e+01
4.700000000000000000e+02,-5.343433380126953125e+00,-1.254796504974365234e+01,8.137726783752441406e+00,-4.754838562011718750e+01,-2.847344017028808594e+01,-3.738919830322265625e+01,-3.788598632812500000e+01,3.178413772583007812e+01,1.850714492797851562e+01,1.677992057800292969e+01,8.037318229675292969e+00,7.492034435272216797e+00,3.892067193984985352e+00,-1.194807910919189453e+01,-4.986103534698486328e+00
4.710000000000000000e+02,8.145056962966918945e-01,-1.315298557281494141e+01,7.170822620391845703e-01,3.217191696166992188e+00,-3.093563079833984375e+00,-3.143467903137207031e+01,-2.428828239440917969e+01,2.773407936096191406e+01,1.835458040237426758e+00,1.338934993743896484e+01,2.241188812255859375e+01,-6.964501380920410156e+00,3.495303726196289062e+01,-1.671111106872558594e+01,-4.021172046661376953e+00
4.720000000000000000e+02,8.964809417724609375e+00,5.525305557250976562e+01,-3.863856077194213867e+00,-3.344570541381835938e+01,-1.191401004791259766e+01,-2.629644966125488281e+01,-5.351465988159179688e+01,3.224303436279296875e+01,3.111702203750610352e+00,2.244520759582519531e+01,-1.054095745086669922e+01,1.656948804855346680e+00,4.240423202514648438e+01,-8.442862510681152344e+00,-1.119058704376220703e+01
4.730000000000000000e+02,-8.387616157531738281e+00,-1.542611312866210938e+01,2.453191375732421875e+01,-3.105330944061279297e+00,-2.897275924682617188e+01,-4.450136184692382812e+01,-1.978328132629394531e+01,1.568541145324707031e+01,1.679032325744628906e+01,7.086485862731933594e+00,7.141000628471374512e-01,1.477097272872924805e+00,2.837290954589843750e+01,-1.114150428771972656e+01,-1.614136886596679688e+01
4.740000000000000000e+02,1.838739395141601562e+01,3.073613548278808594e+01,5.245361328125000000e+00,-1.488088321685791016e+01,-1.217345619201660156e+01,-3.092419242858886719e+01,-3.384482955932617188e+01,2.766460418701171875e+01,4.376282215118408203e+00,2.208817481994628906e+01,-3.505017518997192383e+00,-3.661740541458129883e+00,1.865311241149902344e+01,-2.290707349777221680e+00,-3.396054458618164062e+01
4.750000000000000000e+02,-1.052383136749267578e+01,2.165072202682495117e+00,7.529551506042480469e+00,-2.730998802185058594e+01,-3.175393486022949219e+01,-3.039696693420410156e+01,-2.932500648498535156e+01,1.557780933380126953e+01,1.453601932525634766e+01,1.440525436401367188e+01,8.028875350952148438e+00,1.430280399322509766e+01,1.311887550354003906e+01,1.580250144004821777e+00,4.923774242401123047e+00
4.760000000000000000e+02,9.019645690917968750e+00,2.098581695556640625e+01,-1.204501152038574219e+01,2.395712852478027344e+01,6.842210769653320312e+00,-2.334750747680664062e+01,-1.650725746154785156e+01,6.058113098144531250e+00,3.443782806396484375e+00,2.371367835998535156e+01,6.256890773773193359e+00,-8.860106468200683594e+00,2.566721153259277344e+01,5.838223457336425781e+00,-2.250723648071289062e+01
4.770000000000000000e+02,-3.300703287124633789e+00,1.630003929138183594e+01,3.255125999450683594e+00,-1.445498561859130859e+01,-8.327869415283203125e+00,-2.090523529052734375e+01,-2.557606697082519531e+01,2.147517013549804688e+01,-5.273438930511474609e+00,1.066860103607177734e+01,1.428937625885009766e+01,7.705984592437744141e+00,1.767774391174316406e+01,-1.146319007873535156e+01,-1.829887771606445312e+01
4.780000000000000000e+02,-1.248068141937255859e+01,2.361516380310058594e+01,9.485565185546875000e+00,-8.180030822753906250e+00,-1.535131072998046875e+01,-3.240887069702148438e+01,-3.484031677246093750e+01,3.816444635391235352e+00,5.054683685302734375e-01,1.230899620056152344e+01,-1.373527884483337402e+00,3.741586923599243164e+00,1.741057968139648438e+01,8.275816917419433594e+00,3.375219702720642090e-01
4.790000000000000000e+02,-2.597364807128906250e+01,-2.157023239135742188e+01,5.075256347656250000e+00,-1.469269275665283203e+01,-2.645912933349609375e+01,-3.687043762207031250e+01,-8.796131134033203125e+00,-1.011033248901367188e+01,8.110216140747070312e+00,-2.695709228515625000e+00,-1.660110855102539062e+01,-4.121129035949707031e+00,4.470862579345703125e+01,-5.862534523010253906e+00,-2.544061851501464844e+01
4.800000000000000000e+02,-7.305456638336181641e+00,2.054296493530273438e+01,8.505889892578125000e+00,-3.756896591186523438e+01,-6.930818557739257812e+00,-3.105433273315429688e+01,-3.712535858154296875e+01,4.021888351440429688e+01,1.945176887512207031e+01,3.333239364624023438e+01,1.753943061828613281e+01,-7.711584568023681641e+00,4.643976211547851562e+00,-6.440898895263671875e+00,-6.325148582458496094e+00
4.810000000000000000e+02,-1.609258460998535156e+01,1.118924903869628906e+01,1.027637577056884766e+01,-1.852589607238769531e+01,-3.278361129760742188e+01,-4.060020065307617188e+01,-3.382535171508789062e+01,1.172066211700439453e+01,6.180801868438720703e+00,3.417220306396484375e+01,4.486000061035156250e+00,1.645674324035644531e+01,4.508595275878906250e+01,-5.359216213226318359e+00,-5.727248668670654297e+00
4.820000000000000000e+02,-1.491187191009521484e+01,3.032707929611206055e+00,2.627779579162597656e+01,-4.942743778228759766e+00,-2.363920974731445312e+01,-4.233357238769531250e+01,-2.151720619201660156e+01,7.147219657897949219e+00,1.307487583160400391e+01,-2.241826772689819336e+00,5.576238155364990234e+00,-2.576309680938720703e+00,4.183016967773437500e+01,-8.689276695251464844e+00,-9.846269607543945312e+00
4.830000000000000000e+02,-7.785862445831298828e+00,-1.533214092254638672e+01,2.622898101806640625e+00,8.358417510986328125e+00,-1.405910205841064453e+01,-2.485778999328613281e+01,9.841431617736816406e+00,-2.654136896133422852e+00,-1.319606590270996094e+01,-3.981222152709960938e+00,8.297836303710937500e+00,-3.431994676589965820e+00,3.594290542602539062e+01,-2.254280853271484375e+01,-2.330292892456054688e+01
4.840000000000000000e+02,-1.592870235443115234e+01,4.285160064697265625e+00,-1.220624923706054688e+01,-2.127832984924316406e+01,-1.586256408691406250e+01,-3.361109161376953125e+01,-4.689121246337890625e+01,1.259843468666076660e+00,3.094437837600708008e+00,4.276672363281250000e+00,9.856172204017639160e-01,-4.411977291107177734e+00,3.794363021850585938e+01,-1.044970512390136719e+01,-1.069392967224121094e+01
4.850000000000000000e+02,-1.754962921142578125e+00,-3.552294492721557617e+00,6.844556331634521484e-02,-2.760973930358886719e+01,-1.439673995971679688e+01,-2.850521850585937500e+01,-3.345309829711914062e+01,3.513560867309570312e+01,1.871229171752929688e+01,3.548717880249023438e+01,1.048360729217529297e+01,7.445580959320068359e+00,1.285521316528320312e+01,-2.355419158935546875e+00,-1.281944179534912109e+01
4.860000000000000000e+02,-3.785449504852294922e+00,-8.313161849975585938e+00,1.013410210609436035e+00,-8.116848945617675781e+00,-2.206630945205688477e+00,-2.474783706665039062e+01,-1.676486587524414062e+01,8.086597442626953125e+00,-4.170421600341796875e+00,8.862400054931640625e+00,-1.021927928924560547e+01,-1.671509742736816406e+01,1.934952163696289062e+01,3.183565378189086914e+00,-1.623263359069824219e+00
4.870000000000000000e+02,4.482545375823974609e+00,-5.893702507019042969e+00,-2.956263303756713867e+00,-2.884091377258300781e+01,-2.019993400573730469e+01,-3.576766967773437500e+01,-4.004797744750976562e+01,4.005129241943359375e+01,2.302595329284667969e+01,2.486249160766601562e+01,3.108958482742309570e+00,6.512374877929687500e+00,8.333700180053710938e+00,6.647063255310058594e+00,-7.918939113616943359e+00
4.880000000000000000e+02,-2.211849689483642578e+00,1.873600602149963379e+00,2.480112314224243164e+00,-5.721163004636764526e-02,-2.264156532287597656e+01,-2.719405555725097656e+01,7.066834449768066406e+00,-1.214041805267333984e+01,-1.927660852670669556e-01,-7.215322971343994141e+00,1.151404476165771484e+01,1.464286565780639648e+00,1.845592498779296875e+01,-2.432961654663085938e+01,-2.739693450927734375e+01
